"division_numeric_code","mid_year","population_count","age_range","is_in_union"
686,1974.5,283376.9935,"15-49","N"
688,1974.5,636999.626200001,"15-49","N"
690,1974.5,6140.58420000001,"15-49","N"
694,1974.5,128454.2002,"15-49","N"
702,1974.5,259393.7221,"15-49","N"
703,1974.5,383706.480299999,"15-49","N"
704,1974.5,4249368.8464,"15-49","N"
705,1974.5,195829.9817,"15-49","N"
706,1974.5,303362.334999999,"15-49","N"
710,1974.5,2873109.8001,"15-49","N"
716,1974.5,432919.7488,"15-49","N"
724,1974.5,3339647.3275,"15-49","N"
728,1974.5,225419.246,"15-49","N"
729,1974.5,754356.8421,"15-49","N"
732,1974.5,3550.33440000001,"15-49","N"
740,1974.5,37186.7477000001,"15-49","N"
748,1974.5,62131.101,"15-49","N"
752,1974.5,665141.9488,"15-49","N"
756,1974.5,571260.2446,"15-49","N"
760,1974.5,471778.5609,"15-49","N"
762,1974.5,231014.2592,"15-49","N"
764,1974.5,3463806.4632,"15-49","N"
768,1974.5,128510.6209,"15-49","N"
772,1974.5,179.2887,"15-49","N"
776,1974.5,9035.09450000001,"15-49","N"
780,1974.5,126174.632,"15-49","N"
784,1974.5,11835.0692,"15-49","N"
788,1974.5,462394.8707,"15-49","N"
792,1974.5,2344694.8395,"15-49","N"
795,1974.5,191735.178,"15-49","N"
796,1974.5,605.937900000001,"15-49","N"
798,1974.5,558.772,"15-49","N"
800,1974.5,814428.620000001,"15-49","N"
804,1974.5,3860844.88969999,"15-49","N"
807,1974.5,153972.2531,"15-49","N"
818,1974.5,3045096.7267,"15-49","N"
826,1974.5,3648795.324,"15-49","N"
834,1974.5,1137146.0355,"15-49","N"
840,1974.5,18073033.0127,"15-49","N"
850,1974.5,8686.939,"15-49","N"
854,1974.5,219641.4338,"15-49","N"
858,1974.5,264512.4358,"15-49","N"
860,1974.5,1003522.7618,"15-49","N"
862,1974.5,1334109.1923,"15-49","N"
876,1974.5,1072.5715,"15-49","N"
882,1974.5,13132.7398,"15-49","N"
887,1974.5,464020.279999999,"15-49","N"
894,1974.5,297569.866,"15-49","N"
4,1975.5,2130557.3878,"15-49","Y"
8,1975.5,364474.0105,"15-49","Y"
12,1975.5,2136682.3278,"15-49","Y"
16,1975.5,3901.6874,"15-49","Y"
24,1975.5,1109305.5827,"15-49","Y"
28,1975.5,5176.1674,"15-49","Y"
31,1975.5,862139.7664,"15-49","Y"
32,1975.5,3818965.769,"15-49","Y"
36,1975.5,1958841.4302,"15-49","Y"
40,1975.5,1096495.7693,"15-49","Y"
44,1975.5,23952.1436,"15-49","Y"
48,1975.5,35573.9887,"15-49","Y"
50,1975.5,13253285.6462,"15-49","Y"
51,1975.5,465955.6595,"15-49","Y"
52,1975.5,27601.5724,"15-49","Y"
56,1975.5,1616630.3552,"15-49","Y"
60,1975.5,8267.5752,"15-49","Y"
64,1975.5,52060.6192,"15-49","Y"
68,1975.5,727486.8488,"15-49","Y"
70,1975.5,622722.2401,"15-49","Y"
72,1975.5,70729.8289,"15-49","Y"
76,1975.5,14691071.4143,"15-49","Y"
84,1975.5,16164.9956,"15-49","Y"
90,1975.5,26097.1475,"15-49","Y"
92,1975.5,1047.4394,"15-49","Y"
96,1975.5,19990.5975,"15-49","Y"
100,1975.5,1650277.6282,"15-49","Y"
104,1975.5,4417000.4613,"15-49","Y"
108,1975.5,525364.8805,"15-49","Y"
112,1975.5,1692391.3862,"15-49","Y"
116,1975.5,1053820.5472,"15-49","Y"
120,1975.5,1202015.2767,"15-49","Y"
124,1975.5,3907602.4892,"15-49","Y"
132,1975.5,28732.992,"15-49","Y"
136,1975.5,1790.3972,"15-49","Y"
140,1975.5,377382.9195,"15-49","Y"
144,1975.5,1907109.7647,"15-49","Y"
148,1975.5,698442.005,"15-49","Y"
152,1975.5,1380005.3376,"15-49","Y"
156,1975.5,137673100.262,"15-49","Y"
158,1975.5,2392749.3558,"15-49","Y"
170,1975.5,2768679.3302,"15-49","Y"
174,1975.5,39683.1402,"15-49","Y"
175,1975.5,4273.451,"15-49","Y"
178,1975.5,202658.2051,"15-49","Y"
180,1975.5,3708528.6126,"15-49","Y"
184,1975.5,2154.4477,"15-49","Y"
188,1975.5,276460.6299,"15-49","Y"
191,1975.5,759824.4031,"15-49","Y"
192,1975.5,1457181.5099,"15-49","Y"
196,1975.5,97433.9089,"15-49","Y"
203,1975.5,1767564.3873,"15-49","Y"
204,1975.5,606646.2743,"15-49","Y"
208,1975.5,805997.8975,"15-49","Y"
212,1975.5,5540.558,"15-49","Y"
214,1975.5,665985.0604,"15-49","Y"
218,1975.5,934470.9478,"15-49","Y"
222,1975.5,520029.4972,"15-49","Y"
226,1975.5,41653.5817,"15-49","Y"
231,1975.5,5590176.9776,"15-49","Y"
232,1975.5,226725.237,"15-49","Y"
233,1975.5,235815.4499,"15-49","Y"
234,1975.5,5261.9661,"15-49","Y"
238,1975.5,341.9959,"15-49","Y"
242,1975.5,85890.4549,"15-49","Y"
246,1975.5,741809.9079,"15-49","Y"
250,1975.5,8150364.3935,"15-49","Y"
254,1975.5,6923.5771,"15-49","Y"
258,1975.5,13538.4592,"15-49","Y"
262,1975.5,21759.7521,"15-49","Y"
266,1975.5,115760.2861,"15-49","Y"
268,1975.5,852771.7271,"15-49","Y"
270,1975.5,117760.2395,"15-49","Y"
275,1975.5,176665.3321,"15-49","Y"
276,1975.5,10822493.2801,"15-49","Y"
288,1975.5,1534210.632,"15-49","Y"
292,1975.5,4137.4196,"15-49","Y"
296,1975.5,8554.6555,"15-49","Y"
300,1975.5,1409905.6779,"15-49","Y"
304,1975.5,5964.5263,"15-49","Y"
308,1975.5,7702.5024,"15-49","Y"
312,1975.5,33723.649,"15-49","Y"
316,1975.5,14319.5443,"15-49","Y"
320,1975.5,873773.4062,"15-49","Y"
324,1975.5,867597.598,"15-49","Y"
328,1975.5,86852.1628,"15-49","Y"
332,1975.5,712335.0524,"15-49","Y"
340,1975.5,400802.3089,"15-49","Y"
344,1975.5,571237.6509,"15-49","Y"
348,1975.5,1930760.4714,"15-49","Y"
352,1975.5,30582.6792,"15-49","Y"
356,1975.5,113161839.1185,"15-49","Y"
360,1975.5,21086987.8669,"15-49","Y"
364,1975.5,5292451.6295,"15-49","Y"
368,1975.5,1671241.6856,"15-49","Y"
372,1975.5,350270.7741,"15-49","Y"
376,1975.5,507113.1197,"15-49","Y"
380,1975.5,8296923.263,"15-49","Y"
384,1975.5,1106745.792,"15-49","Y"
388,1975.5,208908.7546,"15-49","Y"
392,1975.5,19463041.0653,"15-49","Y"
398,1975.5,2140636.6202,"15-49","Y"
400,1975.5,251108.402,"15-49","Y"
404,1975.5,1786491.822,"15-49","Y"
408,1975.5,2930542.5064,"15-49","Y"
410,1975.5,5011153.5055,"15-49","Y"
414,1975.5,152965.9085,"15-49","Y"
417,1975.5,525039.3796,"15-49","Y"
418,1975.5,454850.6327,"15-49","Y"
422,1975.5,348011.526,"15-49","Y"
426,1975.5,191002.1903,"15-49","Y"
428,1975.5,413532.4228,"15-49","Y"
430,1975.5,280803.2318,"15-49","Y"
434,1975.5,257093.9437,"15-49","Y"
438,1975.5,3247.8367,"15-49","Y"
440,1975.5,562088.3374,"15-49","Y"
442,1975.5,56966.1877,"15-49","Y"
446,1975.5,28228.371,"15-49","Y"
450,1975.5,1047055.0046,"15-49","Y"
454,1975.5,900441.9251,"15-49","Y"
458,1975.5,1641869.0157,"15-49","Y"
462,1975.5,21764.1407,"15-49","Y"
466,1975.5,1185545.3853,"15-49","Y"
470,1975.5,45391.2825,"15-49","Y"
474,1975.5,33514.83,"15-49","Y"
478,1975.5,182010.351,"15-49","Y"
480,1975.5,120234.8874,"15-49","Y"
484,1975.5,7762830.1822,"15-49","Y"
496,1975.5,166839.0373,"15-49","Y"
498,1975.5,695686.606,"15-49","Y"
499,1975.5,96304.0663,"15-49","Y"
500,1975.5,716.5376,"15-49","Y"
504,1975.5,2675634.5309,"15-49","Y"
508,1975.5,1660658.8814,"15-49","Y"
512,1975.5,113388.9245,"15-49","Y"
516,1975.5,105007.3491,"15-49","Y"
520,1975.5,882.615,"15-49","Y"
524,1975.5,2684145.9403,"15-49","Y"
528,1975.5,2196997.2699,"15-49","Y"
531,1975.5,16465.8203,"15-49","Y"
533,1975.5,7898.2481,"15-49","Y"
540,1975.5,10702.8284,"15-49","Y"
548,1975.5,13835.6679,"15-49","Y"
554,1975.5,394525.8311,"15-49","Y"
558,1975.5,356326.7591,"15-49","Y"
562,1975.5,1064698.5571,"15-49","Y"
566,1975.5,10898880.959,"15-49","Y"
578,1975.5,574107.8128,"15-49","Y"
583,1975.5,7050.5711,"15-49","Y"
584,1975.5,3269,"15-49","Y"
585,1975.5,1189.6348,"15-49","Y"
586,1975.5,10318162.7108,"15-49","Y"
591,1975.5,225549.0269,"15-49","Y"
598,1975.5,450277.294,"15-49","Y"
600,1975.5,313010.8932,"15-49","Y"
604,1975.5,2018436.3347,"15-49","Y"
608,1975.5,5700652.9544,"15-49","Y"
616,1975.5,5730783.5601,"15-49","Y"
620,1975.5,1551328.2837,"15-49","Y"
624,1975.5,111647.381,"15-49","Y"
626,1975.5,106187.918,"15-49","Y"
630,1975.5,390720.2216,"15-49","Y"
634,1975.5,21021.2748,"15-49","Y"
638,1975.5,65377.4085,"15-49","Y"
642,1975.5,4053774.013,"15-49","Y"
643,1975.5,24367502.1642,"15-49","Y"
646,1975.5,637409.862,"15-49","Y"
659,1975.5,3900.7471,"15-49","Y"
660,1975.5,451.0228,"15-49","Y"
662,1975.5,12541.2629,"15-49","Y"
666,1975.5,784.3068,"15-49","Y"
670,1975.5,10387.8671,"15-49","Y"
674,1975.5,3365.0471,"15-49","Y"
678,1975.5,9608.202,"15-49","Y"
682,1975.5,1063843.1801,"15-49","Y"
686,1975.5,812792.1223,"15-49","Y"
688,1975.5,1476494.9224,"15-49","Y"
690,1975.5,5864.7868,"15-49","Y"
694,1975.5,566435.5231,"15-49","Y"
702,1975.5,303332.0901,"15-49","Y"
703,1975.5,799316.9989,"15-49","Y"
704,1975.5,6189915.3828,"15-49","Y"
705,1975.5,272676.529,"15-49","Y"
706,1975.5,627685.764,"15-49","Y"
710,1975.5,2839913.8941,"15-49","Y"
716,1975.5,849963.1451,"15-49","Y"
724,1975.5,5037456.3133,"15-49","Y"
728,1975.5,667663.7236,"15-49","Y"
729,1975.5,2100520.7119,"15-49","Y"
732,1975.5,12296.2718,"15-49","Y"
740,1975.5,47243.1583,"15-49","Y"
748,1975.5,51762.891,"15-49","Y"
752,1975.5,1180096.9724,"15-49","Y"
756,1975.5,999302.5819,"15-49","Y"
760,1975.5,1017322.6305,"15-49","Y"
762,1975.5,520232.2129,"15-49","Y"
764,1975.5,5922252.151,"15-49","Y"
768,1975.5,421149.0999,"15-49","Y"
772,1975.5,171.3437,"15-49","Y"
776,1975.5,10790.9694,"15-49","Y"
780,1975.5,130417.103,"15-49","Y"
784,1975.5,59837.5325,"15-49","Y"
788,1975.5,809915.7212,"15-49","Y"
792,1975.5,6312640.3039,"15-49","Y"
795,1975.5,357953.804,"15-49","Y"
796,1975.5,733.439,"15-49","Y"
798,1975.5,1003.396,"15-49","Y"
800,1975.5,1665296.849,"15-49","Y"
804,1975.5,9120420.0507,"15-49","Y"
807,1975.5,299305.0207,"15-49","Y"
818,1975.5,5562938.4808,"15-49","Y"
826,1975.5,8814350.9869,"15-49","Y"
834,1975.5,2421481.1404,"15-49","Y"
840,1975.5,33244777.5039,"15-49","Y"
850,1975.5,10916.5198,"15-49","Y"
854,1975.5,1162761.5597,"15-49","Y"
858,1975.5,430805.5758,"15-49","Y"
860,1975.5,2018753.842,"15-49","Y"
862,1975.5,1638656.6075,"15-49","Y"
876,1975.5,974.6271,"15-49","Y"
882,1975.5,17448.0021,"15-49","Y"
887,1975.5,1234436.64,"15-49","Y"
894,1975.5,727103.6303,"15-49","Y"
4,1975.5,521596.612199998,"15-49","N"
8,1975.5,218675.9895,"15-49","N"
12,1975.5,1132445.6722,"15-49","N"
16,1975.5,2817.31259999999,"15-49","N"
24,1975.5,431389.417299999,"15-49","N"
28,1975.5,9685.83259999999,"15-49","N"
31,1975.5,566963.2336,"15-49","N"
32,1975.5,2586566.231,"15-49","N"
36,1975.5,1373041.5698,"15-49","N"
40,1975.5,635373.230699998,"15-49","N"
44,1975.5,23190.8564,"15-49","N"
48,1975.5,18639.0113,"15-49","N"
50,1975.5,2356238.35380001,"15-49","N"
51,1975.5,278547.3405,"15-49","N"
52,1975.5,29564.4276,"15-49","N"
56,1975.5,678968.6448,"15-49","N"
60,1975.5,5616.4248,"15-49","N"
64,1975.5,25939.3808,"15-49","N"
68,1975.5,461015.1512,"15-49","N"
70,1975.5,453664.7599,"15-49","N"
72,1975.5,93103.1711,"15-49","N"
76,1975.5,11341040.5857,"15-49","N"
84,1975.5,9438.00440000001,"15-49","N"
90,1975.5,13196.8525,"15-49","N"
92,1975.5,1107.5606,"15-49","N"
96,1975.5,14103.4025,"15-49","N"
100,1975.5,577521.371800001,"15-49","N"
104,1975.5,2535870.5387,"15-49","N"
108,1975.5,313672.1195,"15-49","N"
112,1975.5,821925.613799999,"15-49","N"
116,1975.5,592577.452800001,"15-49","N"
120,1975.5,446210.723299999,"15-49","N"
124,1975.5,1934340.5108,"15-49","N"
132,1975.5,37587.0080000001,"15-49","N"
136,1975.5,1578.6028,"15-49","N"
140,1975.5,134212.0805,"15-49","N"
144,1975.5,1308094.2353,"15-49","N"
148,1975.5,198375.995,"15-49","N"
152,1975.5,1263226.6624,"15-49","N"
156,1975.5,67194009.7379999,"15-49","N"
158,1975.5,1617475.6442,"15-49","N"
170,1975.5,2602746.6698,"15-49","N"
174,1975.5,19523.8598,"15-49","N"
175,1975.5,4357.54900000001,"15-49","N"
178,1975.5,154668.7949,"15-49","N"
180,1975.5,1630978.3874,"15-49","N"
184,1975.5,1604.5523,"15-49","N"
188,1975.5,221084.3701,"15-49","N"
191,1975.5,432077.5969,"15-49","N"
192,1975.5,716845.490099999,"15-49","N"
196,1975.5,67350.0910999999,"15-49","N"
203,1975.5,665741.612699999,"15-49","N"
204,1975.5,137735.7257,"15-49","N"
208,1975.5,365352.102499999,"15-49","N"
212,1975.5,9112.44200000001,"15-49","N"
214,1975.5,473234.9396,"15-49","N"
218,1975.5,641758.052199999,"15-49","N"
222,1975.5,389319.5028,"15-49","N"
226,1975.5,25262.4183,"15-49","N"
231,1975.5,1648826.0224,"15-49","N"
232,1975.5,109099.763,"15-49","N"
233,1975.5,133003.5501,"15-49","N"
234,1975.5,3293.03389999999,"15-49","N"
238,1975.5,171.0041,"15-49","N"
242,1975.5,51310.5451000001,"15-49","N"
246,1975.5,458966.0921,"15-49","N"
250,1975.5,4196071.60649999,"15-49","N"
254,1975.5,5855.42289999999,"15-49","N"
258,1975.5,16621.5408,"15-49","N"
262,1975.5,24064.2479,"15-49","N"
266,1975.5,29799.7139000001,"15-49","N"
268,1975.5,477339.2729,"15-49","N"
270,1975.5,24959.7605,"15-49","N"
275,1975.5,89991.6678999999,"15-49","N"
276,1975.5,7690422.71990001,"15-49","N"
288,1975.5,728124.367999999,"15-49","N"
292,1975.5,2247.5804,"15-49","N"
296,1975.5,5321.34449999999,"15-49","N"
300,1975.5,747202.322100001,"15-49","N"
304,1975.5,5094.47370000001,"15-49","N"
308,1975.5,13990.4976,"15-49","N"
312,1975.5,38970.351,"15-49","N"
316,1975.5,9193.45570000001,"15-49","N"
320,1975.5,473165.593800001,"15-49","N"
324,1975.5,198078.401999999,"15-49","N"
328,1975.5,76855.8371999998,"15-49","N"
332,1975.5,488626.947600001,"15-49","N"
340,1975.5,277613.6911,"15-49","N"
344,1975.5,479436.3491,"15-49","N"
348,1975.5,730307.528599998,"15-49","N"
352,1975.5,20405.3208,"15-49","N"
356,1975.5,26084091.8815,"15-49","N"
360,1975.5,9279916.1331,"15-49","N"
364,1975.5,1871647.3705,"15-49","N"
368,1975.5,678342.314400001,"15-49","N"
372,1975.5,320413.2259,"15-49","N"
376,1975.5,285750.8803,"15-49","N"
380,1975.5,4864946.73700001,"15-49","N"
384,1975.5,319803.208000001,"15-49","N"
388,1975.5,198735.2454,"15-49","N"
392,1975.5,11070592.9347,"15-49","N"
398,1975.5,1201135.3798,"15-49","N"
400,1975.5,122327.598,"15-49","N"
404,1975.5,1023691.178,"15-49","N"
408,1975.5,1490217.4936,"15-49","N"
410,1975.5,3630609.49450001,"15-49","N"
414,1975.5,61828.0915,"15-49","N"
417,1975.5,273347.6204,"15-49","N"
418,1975.5,238413.3673,"15-49","N"
422,1975.5,264548.474,"15-49","N"
426,1975.5,87346.8097,"15-49","N"
428,1975.5,242464.5772,"15-49","N"
430,1975.5,99931.7682,"15-49","N"
434,1975.5,153652.0563,"15-49","N"
438,1975.5,2636.1633,"15-49","N"
440,1975.5,311935.662599999,"15-49","N"
442,1975.5,28938.8123,"15-49","N"
446,1975.5,35905.629,"15-49","N"
450,1975.5,564960.995400001,"15-49","N"
454,1975.5,316017.0749,"15-49","N"
458,1975.5,1052984.9843,"15-49","N"
462,1975.5,7514.8593,"15-49","N"
466,1975.5,303805.6147,"15-49","N"
470,1975.5,41852.7175,"15-49","N"
474,1975.5,40802.1699999999,"15-49","N"
478,1975.5,104374.649,"15-49","N"
480,1975.5,93928.1125999999,"15-49","N"
484,1975.5,4991286.81779999,"15-49","N"
496,1975.5,124651.9627,"15-49","N"
498,1975.5,371275.394,"15-49","N"
499,1975.5,51080.9336999999,"15-49","N"
500,1975.5,1615.4624,"15-49","N"
504,1975.5,1228041.4691,"15-49","N"
508,1975.5,536014.118599999,"15-49","N"
512,1975.5,50982.0754999999,"15-49","N"
516,1975.5,89163.6509000001,"15-49","N"
520,1975.5,586.384999999999,"15-49","N"
524,1975.5,517206.059699999,"15-49","N"
528,1975.5,1077596.7301,"15-49","N"
531,1975.5,22883.1797,"15-49","N"
533,1975.5,8267.7519,"15-49","N"
540,1975.5,19470.1716,"15-49","N"
548,1975.5,8191.33210000001,"15-49","N"
554,1975.5,323750.1689,"15-49","N"
558,1975.5,257054.2409,"15-49","N"
562,1975.5,160757.4429,"15-49","N"
566,1975.5,3285914.041,"15-49","N"
578,1975.5,301888.187200001,"15-49","N"
583,1975.5,6682.4289,"15-49","N"
584,1975.5,1824,"15-49","N"
585,1975.5,1331.3652,"15-49","N"
586,1975.5,3754297.28919999,"15-49","N"
591,1975.5,158414.9731,"15-49","N"
598,1975.5,162372.706,"15-49","N"
600,1975.5,284614.106800001,"15-49","N"
604,1975.5,1413878.6653,"15-49","N"
608,1975.5,3849839.0456,"15-49","N"
616,1975.5,3227783.4399,"15-49","N"
620,1975.5,679469.716299999,"15-49","N"
624,1975.5,39435.6190000001,"15-49","N"
626,1975.5,41121.0819999999,"15-49","N"
630,1975.5,347042.7784,"15-49","N"
634,1975.5,11128.7252,"15-49","N"
638,1975.5,54054.5915,"15-49","N"
642,1975.5,1400339.987,"15-49","N"
643,1975.5,12479561.8358,"15-49","N"
646,1975.5,350512.138,"15-49","N"
659,1975.5,5236.2529,"15-49","N"
660,1975.5,818.9772,"15-49","N"
662,1975.5,10840.7371,"15-49","N"
666,1975.5,583.693200000001,"15-49","N"
670,1975.5,9513.13290000001,"15-49","N"
674,1975.5,1382.9529,"15-49","N"
678,1975.5,7504.798,"15-49","N"
682,1975.5,578554.819899999,"15-49","N"
686,1975.5,291777.8777,"15-49","N"
688,1975.5,627974.077600001,"15-49","N"
690,1975.5,6459.2132,"15-49","N"
694,1975.5,131094.4769,"15-49","N"
702,1975.5,270152.9099,"15-49","N"
703,1975.5,382649.0011,"15-49","N"
704,1975.5,4397619.6172,"15-49","N"
705,1975.5,196757.471,"15-49","N"
706,1975.5,311373.236,"15-49","N"
710,1975.5,2945100.1059,"15-49","N"
716,1975.5,447457.8549,"15-49","N"
724,1975.5,3431339.6867,"15-49","N"
728,1975.5,229531.2764,"15-49","N"
729,1975.5,795025.288100002,"15-49","N"
732,1975.5,3524.7282,"15-49","N"
740,1975.5,37874.8416999999,"15-49","N"
748,1975.5,63905.1090000001,"15-49","N"
752,1975.5,666420.0276,"15-49","N"
756,1975.5,576903.4181,"15-49","N"
760,1975.5,497375.369499999,"15-49","N"
762,1975.5,242999.7871,"15-49","N"
764,1975.5,3615701.849,"15-49","N"
768,1975.5,133759.9001,"15-49","N"
772,1975.5,181.6563,"15-49","N"
776,1975.5,9255.03060000001,"15-49","N"
780,1975.5,129230.897,"15-49","N"
784,1975.5,12859.4675,"15-49","N"
788,1975.5,480890.278800001,"15-49","N"
792,1975.5,2389427.6961,"15-49","N"
795,1975.5,201906.196,"15-49","N"
796,1975.5,626.561,"15-49","N"
798,1975.5,598.604,"15-49","N"
800,1975.5,834062.151,"15-49","N"
804,1975.5,3860239.94929999,"15-49","N"
807,1975.5,157390.9793,"15-49","N"
818,1975.5,3119247.5192,"15-49","N"
826,1975.5,3743672.0131,"15-49","N"
834,1975.5,1176467.8596,"15-49","N"
840,1975.5,18667119.4961,"15-49","N"
850,1975.5,9348.48019999999,"15-49","N"
854,1975.5,224677.4403,"15-49","N"
858,1975.5,266354.4242,"15-49","N"
860,1975.5,1055921.158,"15-49","N"
862,1975.5,1390199.3925,"15-49","N"
876,1975.5,1083.3729,"15-49","N"
882,1975.5,13408.9979,"15-49","N"
887,1975.5,475376.360000001,"15-49","N"
894,1975.5,310762.3697,"15-49","N"
4,1976.5,2165870.5407,"15-49","Y"
8,1976.5,376838.7744,"15-49","Y"
12,1976.5,2239206.983,"15-49","Y"
16,1976.5,3950.3614,"15-49","Y"
24,1976.5,1140617.8653,"15-49","Y"
28,1976.5,5191.8314,"15-49","Y"
31,1976.5,880543.6107,"15-49","Y"
32,1976.5,3852297.2649,"15-49","Y"
36,1976.5,1990360.8019,"15-49","Y"
40,1976.5,1082459.7783,"15-49","Y"
44,1976.5,24433.6055,"15-49","Y"
48,1976.5,37243.2691,"15-49","Y"
50,1976.5,13587242.9284,"15-49","Y"
51,1976.5,479194.7428,"15-49","Y"
52,1976.5,28199.7254,"15-49","Y"
56,1976.5,1615854.7752,"15-49","Y"
60,1976.5,8399.7483,"15-49","Y"
64,1976.5,53500.117,"15-49","Y"
68,1976.5,744101.3657,"15-49","Y"
70,1976.5,629360.4771,"15-49","Y"
72,1976.5,73862.9931,"15-49","Y"
76,1976.5,15150065.7418,"15-49","Y"
84,1976.5,16496.3463,"15-49","Y"
90,1976.5,26791.1945,"15-49","Y"
92,1976.5,1087.0801,"15-49","Y"
96,1976.5,20874.9786,"15-49","Y"
100,1976.5,1644838.3298,"15-49","Y"
104,1976.5,4491533.3586,"15-49","Y"
108,1976.5,535966.3051,"15-49","Y"
112,1976.5,1697654.4745,"15-49","Y"
116,1976.5,1047579.4791,"15-49","Y"
120,1976.5,1228604.8413,"15-49","Y"
124,1976.5,3969210.6814,"15-49","Y"
132,1976.5,29087.6296,"15-49","Y"
136,1976.5,1918.197,"15-49","Y"
140,1976.5,382060.2679,"15-49","Y"
144,1976.5,1955467.1155,"15-49","Y"
148,1976.5,707651.685,"15-49","Y"
152,1976.5,1400253.3097,"15-49","Y"
156,1976.5,142118316.8843,"15-49","Y"
158,1976.5,2467676.0162,"15-49","Y"
170,1976.5,2852534.8258,"15-49","Y"
174,1976.5,40850.9846,"15-49","Y"
175,1976.5,4428.8317,"15-49","Y"
178,1976.5,206802.3691,"15-49","Y"
180,1976.5,3784466.1184,"15-49","Y"
184,1976.5,2055.087,"15-49","Y"
188,1976.5,286044.501,"15-49","Y"
191,1976.5,759679.6017,"15-49","Y"
192,1976.5,1473523.7382,"15-49","Y"
196,1976.5,97693.3103,"15-49","Y"
203,1976.5,1773671.8724,"15-49","Y"
204,1976.5,619477.7724,"15-49","Y"
208,1976.5,809655.8232,"15-49","Y"
212,1976.5,5574.9073,"15-49","Y"
214,1976.5,686385.5863,"15-49","Y"
218,1976.5,964922.3486,"15-49","Y"
222,1976.5,532810.5963,"15-49","Y"
226,1976.5,40597.6083,"15-49","Y"
231,1976.5,5705205.2951,"15-49","Y"
232,1976.5,232012.783,"15-49","Y"
233,1976.5,237000.4947,"15-49","Y"
234,1976.5,5324.5816,"15-49","Y"
238,1976.5,341.7846,"15-49","Y"
242,1976.5,88513.8931,"15-49","Y"
246,1976.5,746985.187,"15-49","Y"
250,1976.5,8178905.3926,"15-49","Y"
254,1976.5,7184.0453,"15-49","Y"
258,1976.5,13973.7874,"15-49","Y"
262,1976.5,23764.0958,"15-49","Y"
266,1976.5,116852.8881,"15-49","Y"
268,1976.5,855712.8891,"15-49","Y"
270,1976.5,120257.8309,"15-49","Y"
275,1976.5,182055.85,"15-49","Y"
276,1976.5,10808603.0025,"15-49","Y"
288,1976.5,1579700.038,"15-49","Y"
292,1976.5,4130.3602,"15-49","Y"
296,1976.5,8570.207,"15-49","Y"
300,1976.5,1407650.3344,"15-49","Y"
304,1976.5,6049.0307,"15-49","Y"
308,1976.5,7688.5965,"15-49","Y"
312,1976.5,34401.011,"15-49","Y"
316,1976.5,14965.7916,"15-49","Y"
320,1976.5,892648.0377,"15-49","Y"
324,1976.5,878111.163,"15-49","Y"
328,1976.5,88900.912,"15-49","Y"
332,1976.5,726235.9733,"15-49","Y"
340,1976.5,412919.2745,"15-49","Y"
344,1976.5,584168.1778,"15-49","Y"
348,1976.5,1935205.5291,"15-49","Y"
352,1976.5,31017.7329,"15-49","Y"
356,1976.5,115619812.3018,"15-49","Y"
360,1976.5,21599144.2282,"15-49","Y"
364,1976.5,5460665.3271,"15-49","Y"
368,1976.5,1715864.3799,"15-49","Y"
372,1976.5,356955.3192,"15-49","Y"
376,1976.5,515784.8319,"15-49","Y"
380,1976.5,8261978.7429,"15-49","Y"
384,1976.5,1153665.6313,"15-49","Y"
388,1976.5,211520.8422,"15-49","Y"
